URL, created date, expires date, num changes, wayback URLs
bakersfieldotr.com,2011-09-21,2019-09-21,17,https://web.archive.org/web/20120219211137/bakersfieldotr.com;https://web.archive.org/web/20120321144509/bakersfieldotr.com;https://web.archive.org/web/20120522024214/bakersfieldotr.com;https://web.archive.org/web/20120926072936/bakersfieldotr.com;https://web.archive.org/web/20121027080703/bakersfieldotr.com;https://web.archive.org/web/20121127040431/bakersfieldotr.com;https://web.archive.org/web/20130109090127/bakersfieldotr.com;https://web.archive.org/web/20130213042448/bakersfieldotr.com;https://web.archive.org/web/20130316111519/bakersfieldotr.com;https://web.archive.org/web/20130806095653/bakersfieldotr.com;https://web.archive.org/web/20130906161313/bakersfieldotr.com;https://web.archive.org/web/20131007224622/bakersfieldotr.com;https://web.archive.org/web/20131110213030/bakersfieldotr.com;https://web.archive.org/web/20140803114825/bakersfieldotr.com;https://web.archive.org/web/20141014114919/bakersfieldotr.com;https://web.archive.org/web/20170510022831/bakersfieldotr.com;https://web.archive.org/web/20170819222047/bakersfieldotr.com;
balancedtoheal.com,2016-02-22,2019-02-22,1,https://web.archive.org/web/20180805032146/balancedtoheal.com;
barnonephotography.com,2009-06-30,2018-06-30,3,https://web.archive.org/web/20100305195334/barnonephotography.com;https://web.archive.org/web/20100305195334/barnonephotography.com;https://web.archive.org/web/20110202130814/barnonephotography.com;
bbbpc.ca,2015-03-06,2019-03-06,1,https://web.archive.org/web/20180804020214/bbbpc.ca;
bearcatlair.com,2005-05-18,2019-05-18,21,https://web.archive.org/web/20051123002522/bearcatlair.com;https://web.archive.org/web/20080828103150/bearcatlair.com;https://web.archive.org/web/20100215030728/bearcatlair.com;https://web.archive.org/web/20100323165616/bearcatlair.com;https://web.archive.org/web/20100424015028/bearcatlair.com;https://web.archive.org/web/20100525134810/bearcatlair.com;https://web.archive.org/web/20100626062959/bearcatlair.com;https://web.archive.org/web/20100727105024/bearcatlair.com;https://web.archive.org/web/20100804043841/bearcatlair.com;https://web.archive.org/web/20100912121910/bearcatlair.com;https://web.archive.org/web/20100912122211/bearcatlair.com;https://web.archive.org/web/20100916051043/bearcatlair.com;https://web.archive.org/web/20100921164536/bearcatlair.com;https://web.archive.org/web/20101017183225/bearcatlair.com;https://web.archive.org/web/20110517212842/bearcatlair.com;https://web.archive.org/web/20130806235846/bearcatlair.com;https://web.archive.org/web/20131202083622/bearcatlair.com;https://web.archive.org/web/20140103103929/bearcatlair.com;https://web.archive.org/web/20141219025804/bearcatlair.com;https://web.archive.org/web/20150128203857/bearcatlair.com;https://web.archive.org/web/20150801011210/bearcatlair.com;
beautybyhailey.com,2017-07-29,2020-07-29,4,https://web.archive.org/web/20160610142444/beautybyhailey.com;https://web.archive.org/web/20170926154936/beautybyhailey.com;https://web.archive.org/web/20171016133017/beautybyhailey.com;https://web.archive.org/web/20180903222424/beautybyhailey.com;
beautybyleeanngentry.com,2014-02-16,2020-02-16,1,https://web.archive.org/web/20160610150116/beautybyleeanngentry.com;
beautynbucks.com,2016-07-07,2018-07-07,1,https://web.archive.org/web/20180805172655/beautynbucks.com;
bengrowlandscaping.us,2015-04-25,2020-04-24,2,https://web.archive.org/web/20180811073909/bengrowlandscaping.us;https://web.archive.org/web/20180811104011/bengrowlandscaping.us;
bereshpain.com,2015-05-14,2019-05-14,18,https://web.archive.org/web/20151024131013/bereshpain.com;https://web.archive.org/web/20160102004806/bereshpain.com;https://web.archive.org/web/20160307093603/bereshpain.com;https://web.archive.org/web/20160326153045/bereshpain.com;https://web.archive.org/web/20160817194519/bereshpain.com;https://web.archive.org/web/20160918025800/bereshpain.com;https://web.archive.org/web/20160919074139/bereshpain.com;https://web.archive.org/web/20161019085146/bereshpain.com;https://web.archive.org/web/20161020214621/bereshpain.com;https://web.archive.org/web/20161213154159/bereshpain.com;https://web.archive.org/web/20170713043531/bereshpain.com;https://web.archive.org/web/20171008030931/bereshpain.com;https://web.archive.org/web/20180601185633/bereshpain.com;https://web.archive.org/web/20180619013713/bereshpain.com;https://web.archive.org/web/20180703003216/bereshpain.com;https://web.archive.org/web/20180803213136/bereshpain.com;https://web.archive.org/web/20180819041509/bereshpain.com;https://web.archive.org/web/20190122161904/bereshpain.com;
berkeleysquarekiosk.com,2012-01-23,2019-01-23,7,https://web.archive.org/web/20150812160132/berkeleysquarekiosk.com;https://web.archive.org/web/20160109155530/berkeleysquarekiosk.com;https://web.archive.org/web/20170625191839/berkeleysquarekiosk.com;https://web.archive.org/web/20170924180515/berkeleysquarekiosk.com;https://web.archive.org/web/20180323092429/berkeleysquarekiosk.com;https://web.archive.org/web/20180806015506/berkeleysquarekiosk.com;https://web.archive.org/web/20181227022444/berkeleysquarekiosk.com;
bestvaluerental.org,2017-05-31,2019-05-31,0
bettychilders.com,2017-06-24,2018-06-24,1,https://web.archive.org/web/20180807041537/bettychilders.com;
bfahome.com,2016-06-30,2017-06-30,1,https://web.archive.org/web/20160630213751/bfahome.com;
bigcityrebellion.com,2015-09-05,2019-09-05,1,https://web.archive.org/web/20180805195239/bigcityrebellion.com;
bigdawgbatrolling.com,2009-02-17,2019-02-17,105,https://web.archive.org/web/20090812121805/bigdawgbatrolling.com;https://web.archive.org/web/20090917012831/bigdawgbatrolling.com;https://web.archive.org/web/20091209071328/bigdawgbatrolling.com;https://web.archive.org/web/20100111031915/bigdawgbatrolling.com;https://web.archive.org/web/20100207021902/bigdawgbatrolling.com;https://web.archive.org/web/20100213070457/bigdawgbatrolling.com;https://web.archive.org/web/20100317021411/bigdawgbatrolling.com;https://web.archive.org/web/20100418184149/bigdawgbatrolling.com;https://web.archive.org/web/20100524025001/bigdawgbatrolling.com;https://web.archive.org/web/20100630232536/bigdawgbatrolling.com;https://web.archive.org/web/20100808192455/bigdawgbatrolling.com;https://web.archive.org/web/20101205125909/bigdawgbatrolling.com;https://web.archive.org/web/20110202235126/bigdawgbatrolling.com;https://web.archive.org/web/20110309044830/bigdawgbatrolling.com;https://web.archive.org/web/20110318030005/bigdawgbatrolling.com;https://web.archive.org/web/20110815152441/bigdawgbatrolling.com;https://web.archive.org/web/20110903065225/bigdawgbatrolling.com;https://web.archive.org/web/20111011090606/bigdawgbatrolling.com;https://web.archive.org/web/20111013203130/bigdawgbatrolling.com;https://web.archive.org/web/20111113230109/bigdawgbatrolling.com;https://web.archive.org/web/20111214191623/bigdawgbatrolling.com;https://web.archive.org/web/20120103104451/bigdawgbatrolling.com;https://web.archive.org/web/20120114234736/bigdawgbatrolling.com;https://web.archive.org/web/20120115012302/bigdawgbatrolling.com;https://web.archive.org/web/20120115020721/bigdawgbatrolling.com;https://web.archive.org/web/20120115030707/bigdawgbatrolling.com;https://web.archive.org/web/20120115034518/bigdawgbatrolling.com;https://web.archive.org/web/20120115044834/bigdawgbatrolling.com;https://web.archive.org/web/20120115174957/bigdawgbatrolling.com;https://web.archive.org/web/20120221030050/bigdawgbatrolling.com;https://web.archive.org/web/20120322094539/bigdawgbatrolling.com;https://web.archive.org/web/20120422044639/bigdawgbatrolling.com;https://web.archive.org/web/20120510093438/bigdawgbatrolling.com;https://web.archive.org/web/20120528222638/bigdawgbatrolling.com;https://web.archive.org/web/20120628173133/bigdawgbatrolling.com;https://web.archive.org/web/20120810010740/bigdawgbatrolling.com;https://web.archive.org/web/20120910041331/bigdawgbatrolling.com;https://web.archive.org/web/20120920071858/bigdawgbatrolling.com;https://web.archive.org/web/20120920165117/bigdawgbatrolling.com;https://web.archive.org/web/20120921031425/bigdawgbatrolling.com;https://web.archive.org/web/20120921083027/bigdawgbatrolling.com;https://web.archive.org/web/20120921174647/bigdawgbatrolling.com;https://web.archive.org/web/20120922044019/bigdawgbatrolling.com;https://web.archive.org/web/20120922202616/bigdawgbatrolling.com;https://web.archive.org/web/20120923034941/bigdawgbatrolling.com;https://web.archive.org/web/20120924141320/bigdawgbatrolling.com;https://web.archive.org/web/20120925223002/bigdawgbatrolling.com;https://web.archive.org/web/20120928115833/bigdawgbatrolling.com;https://web.archive.org/web/20120930060002/bigdawgbatrolling.com;https://web.archive.org/web/20121001215505/bigdawgbatrolling.com;https://web.archive.org/web/20121003044523/bigdawgbatrolling.com;https://web.archive.org/web/20121003223246/bigdawgbatrolling.com;https://web.archive.org/web/20121004031927/bigdawgbatrolling.com;https://web.archive.org/web/20121004103621/bigdawgbatrolling.com;https://web.archive.org/web/20121005050221/bigdawgbatrolling.com;https://web.archive.org/web/20121007122206/bigdawgbatrolling.com;https://web.archive.org/web/20121009014645/bigdawgbatrolling.com;https://web.archive.org/web/20121009090955/bigdawgbatrolling.com;https://web.archive.org/web/20121010110124/bigdawgbatrolling.com;https://web.archive.org/web/20121010210356/bigdawgbatrolling.com;https://web.archive.org/web/20121011053910/bigdawgbatrolling.com;https://web.archive.org/web/20121011094857/bigdawgbatrolling.com;https://web.archive.org/web/20121011222253/bigdawgbatrolling.com;https://web.archive.org/web/20121012060401/bigdawgbatrolling.com;https://web.archive.org/web/20121014052118/bigdawgbatrolling.com;https://web.archive.org/web/20121014063740/bigdawgbatrolling.com;https://web.archive.org/web/20121114015100/bigdawgbatrolling.com;https://web.archive.org/web/20121215040202/bigdawgbatrolling.com;https://web.archive.org/web/20130115094628/bigdawgbatrolling.com;https://web.archive.org/web/20130115225039/bigdawgbatrolling.com;https://web.archive.org/web/20130215121858/bigdawgbatrolling.com;https://web.archive.org/web/20130220004820/bigdawgbatrolling.com;https://web.archive.org/web/20130318165523/bigdawgbatrolling.com;https://web.archive.org/web/20130324085658/bigdawgbatrolling.com;https://web.archive.org/web/20130424131107/bigdawgbatrolling.com;https://web.archive.org/web/20130515195045/bigdawgbatrolling.com;https://web.archive.org/web/20130529175532/bigdawgbatrolling.com;https://web.archive.org/web/20130804174806/bigdawgbatrolling.com;https://web.archive.org/web/20131006213352/bigdawgbatrolling.com;https://web.archive.org/web/20131109090059/bigdawgbatrolling.com;https://web.archive.org/web/20131210222604/bigdawgbatrolling.com;https://web.archive.org/web/20140209064646/bigdawgbatrolling.com;https://web.archive.org/web/20140214031752/bigdawgbatrolling.com;https://web.archive.org/web/20140517003225/bigdawgbatrolling.com;https://web.archive.org/web/20140629072002/bigdawgbatrolling.com;https://web.archive.org/web/20150221133615/bigdawgbatrolling.com;https://web.archive.org/web/20150731060228/bigdawgbatrolling.com;https://web.archive.org/web/20150901140035/bigdawgbatrolling.com;https://web.archive.org/web/20151105035435/bigdawgbatrolling.com;https://web.archive.org/web/20160110002205/bigdawgbatrolling.com;https://web.archive.org/web/20160306081226/bigdawgbatrolling.com;https://web.archive.org/web/20170324124912/bigdawgbatrolling.com;https://web.archive.org/web/20170502041706/bigdawgbatrolling.com;https://web.archive.org/web/20170528115258/bigdawgbatrolling.com;https://web.archive.org/web/20170717050458/bigdawgbatrolling.com;https://web.archive.org/web/20170917145356/bigdawgbatrolling.com;https://web.archive.org/web/20170929231512/bigdawgbatrolling.com;https://web.archive.org/web/20171031030414/bigdawgbatrolling.com;https://web.archive.org/web/20171201035126/bigdawgbatrolling.com;https://web.archive.org/web/20180101020950/bigdawgbatrolling.com;https://web.archive.org/web/20180131211354/bigdawgbatrolling.com;https://web.archive.org/web/20180314052628/bigdawgbatrolling.com;https://web.archive.org/web/20180728084924/bigdawgbatrolling.com;https://web.archive.org/web/20190103063301/bigdawgbatrolling.com;https://web.archive.org/web/20190112032603/bigdawgbatrolling.com;
bigdawgbatshaving.com,2010-11-04,2018-11-04,15,https://web.archive.org/web/20130516144140/bigdawgbatshaving.com;https://web.archive.org/web/20140517023351/bigdawgbatshaving.com;https://web.archive.org/web/20150222054347/bigdawgbatshaving.com;https://web.archive.org/web/20150304153107/bigdawgbatshaving.com;https://web.archive.org/web/20150506030655/bigdawgbatshaving.com;https://web.archive.org/web/20150707024854/bigdawgbatshaving.com;https://web.archive.org/web/20150801061617/bigdawgbatshaving.com;https://web.archive.org/web/20151122071802/bigdawgbatshaving.com;https://web.archive.org/web/20160301145906/bigdawgbatshaving.com;https://web.archive.org/web/20160314160449/bigdawgbatshaving.com;https://web.archive.org/web/20160402111818/bigdawgbatshaving.com;https://web.archive.org/web/20160504133322/bigdawgbatshaving.com;https://web.archive.org/web/20161005075844/bigdawgbatshaving.com;https://web.archive.org/web/20170521050857/bigdawgbatshaving.com;https://web.archive.org/web/20180314194300/bigdawgbatshaving.com;
bigmikemeehan.com,2016-03-31,2020-03-31,8,https://web.archive.org/web/20170422044053/bigmikemeehan.com;https://web.archive.org/web/20170624081820/bigmikemeehan.com;https://web.archive.org/web/20171029091509/bigmikemeehan.com;https://web.archive.org/web/20180209113427/bigmikemeehan.com;https://web.archive.org/web/20180417082315/bigmikemeehan.com;https://web.archive.org/web/20180804203334/bigmikemeehan.com;https://web.archive.org/web/20180817210220/bigmikemeehan.com;https://web.archive.org/web/20181122205942/bigmikemeehan.com;
bigoldhouseinrossforsale.com,2015-02-17,2019-02-17,0
bigtinetaxidermy.net,2012-06-07,2019-06-07,2,https://web.archive.org/web/20130710155138/bigtinetaxidermy.net;https://web.archive.org/web/20131126145042/bigtinetaxidermy.net;
billfoxsoapbox.com,2010-10-09,2018-10-09,17,https://web.archive.org/web/20121104010532/billfoxsoapbox.com;https://web.archive.org/web/20121104010532/billfoxsoapbox.com;https://web.archive.org/web/20130623144211/billfoxsoapbox.com;https://web.archive.org/web/20140517003652/billfoxsoapbox.com;https://web.archive.org/web/20141217014436/billfoxsoapbox.com;https://web.archive.org/web/20150801042625/billfoxsoapbox.com;https://web.archive.org/web/20150926005054/billfoxsoapbox.com;https://web.archive.org/web/20160110014800/billfoxsoapbox.com;https://web.archive.org/web/20160119100957/billfoxsoapbox.com;https://web.archive.org/web/20160309142552/billfoxsoapbox.com;https://web.archive.org/web/20161004113031/billfoxsoapbox.com;https://web.archive.org/web/20170626054642/billfoxsoapbox.com;https://web.archive.org/web/20170926041047/billfoxsoapbox.com;https://web.archive.org/web/20180307042922/billfoxsoapbox.com;https://web.archive.org/web/20180807014316/billfoxsoapbox.com;https://web.archive.org/web/20181230032624/billfoxsoapbox.com;https://web.archive.org/web/20190118121337/billfoxsoapbox.com;
billlittleford.com,2008-10-18,2018-10-18,3,https://web.archive.org/web/20090131112323/billlittleford.com;https://web.archive.org/web/20110207123352/billlittleford.com;https://web.archive.org/web/20110909072604/billlittleford.com;
bin77wine.com,2017-04-21,2018-04-21,1,https://web.archive.org/web/20180807175251/bin77wine.com;
